1190007I07Rik
1190007I07Rik
1190007I07Rik
Acad9
Aifm1
Aifm1
Aifm1
Bcs1l
Bcs1l
Bcs1l
Bcs1l
Bcs1l
Chchd4
Chchd4
Coa3
Coa3
Coa4
Coa5
Coa8
Coa8
Cox14
Cox14
Cox16
Cox16
Cox17
Cox17
Cox18
Cox18
Cox19
Cox20
Cox20
Dmac1
Dmac2
Dmac2
Fastkd3
Foxred1
Foxred1
Immp2l
Immp2l
Lyrm7
Ndufa1
Ndufa2
Ndufa3
Ndufa5
Ndufa6
Ndufa8
Ndufa9
Ndufa10
Ndufa11
Ndufa13
Ndufab1
Ndufaf1
Ndufaf1
Ndufaf2
Ndufaf2
Ndufaf3
Ndufaf3
Ndufaf4
Ndufaf4
Ndufaf5
Ndufaf5
Ndufaf6
Ndufaf6
Ndufaf7
Ndufaf7
Ndufaf8
Ndufaf8
Ndufb1
Ndufb2
Ndufb3
Ndufb3
Ndufb5
Ndufb6
Ndufb7
Ndufb8
Ndufb9
Ndufb10
Ndufb11
Ndufc1
Ndufc2
Ndufc2
Ndufs1
Ndufs1
Ndufs4
Ndufs4
Ndufs5
Ndufs6
Ndufs7
Ndufs7
Ndufs8
Ndufs8
Nubpl
Nubpl
Oma1
Oxa1l
Oxa1l
Pet100
Pet117
Samm50
Samm50
Sco1
Sco1
Sco1
Sco2
Sco2
Sdhaf1
Sdhaf1
Sdhaf2
Sdhaf3
Sdhaf4
Sdhaf4
Sdhaf4
Slc25a33
Smim20
Smim20
Surf1
Taco1
Taco1
Taz
Tfam
Timm21
Timm21
Tmem126a
Tmem126b
Tmem126b
Ttc19
Ttc19
Uqcc1
Uqcc1
Uqcc2
Uqcc3
Uqcc3
Uqcrfs1
